"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSMUSG00000097287"	-0.163760431028978	4.19410160884403	4.67985240826036	0.0353748450090757	0.156611045504719
"ENSMUSG00000097493"	-0.303162623851506	1.40306773936158	4.67766930744085	0.0354158020456804	0.156755311961583
"ENSMUSG00000027439"	0.0829523383456812	5.31683186033648	4.67539007465066	0.0354586173063155	0.156907733056562
"ENSMUSG00000073805"	0.189887602506196	3.41876613626287	4.67353701259912	0.035493468208872	0.157024847424414
"ENSMUSG00000036918"	0.156282988608046	3.23993131523191	4.67305116689965	0.0355026117297268	0.1570282026128
"ENSMUSG00000092417"	-0.179550636811833	3.08271993499087	4.67235319406907	0.0355157518982734	0.157049229232341
"ENSMUSG00000030031"	-0.17475915633469	2.80262533659069	4.67069078245379	0.0355470699508715	0.157146550672443
"ENSMUSG00000115454"	-0.723543437550039	-1.58304353439319	4.669706457806	0.0355656276420646	0.157146550672443
"ENSMUSG00000042472"	0.115071444447348	4.51392322396191	4.66963200479255	0.0355670317472362	0.157146550672443
"ENSMUSG00000036023"	-0.128528888607705	4.18759872660994	4.66940430289511	0.0355713263363319	0.157146550672443
"ENSMUSG00000024889"	0.150274115160455	3.57580190842898	4.66760373500824	0.0356053058337471	0.157259566591647
"ENSMUSG00000004768"	0.104060676891148	4.82480700804549	4.66564892282067	0.035642235889981	0.15738555800794
"ENSMUSG00000097397"	-0.453625832426084	-0.390709415477775	4.6625471281578	0.03570091959763	0.15760752506007
"ENSMUSG00000056812"	0.113397817577215	7.42916566650621	4.66197181503494	0.035711815584313	0.157618470527323
"ENSMUSG00000007989"	0.109721644869756	7.04058052896877	4.65973773722801	0.0357541613940533	0.157768185774372
"ENSMUSG00000020198"	0.0879817550402347	7.57818160511997	4.65822380051163	0.0357828881515238	0.157836056950621
"ENSMUSG00000025656"	-0.0939976484394983	8.90827063218964	4.65803885392122	0.0357863991996761	0.157836056950621
"ENSMUSG00000040875"	-0.128531695936943	5.0608340515388	4.65494789865339	0.0358451334269161	0.158057879370346
"ENSMUSG00000039194"	-0.150081617560729	3.9386204340908	4.65212074771115	0.0358989461205547	0.158257901129856
"ENSMUSG00000029246"	-0.139341157584239	3.84493767900052	4.65156116377136	0.0359096077322159	0.158267645093247
"ENSMUSG00000031750"	0.126279448389717	5.75883209417037	4.64843961933865	0.0359691445825093	0.158492746022742
"ENSMUSG00000032816"	-0.161387612974172	5.50049685852262	4.64960909876055	0.0359861491941068	0.158530373078814
"ENSMUSG00000056749"	0.236532949187389	3.09607070014051	4.64477828062267	0.0360391129126777	0.158705114123098
"ENSMUSG00000033597"	0.111936581510635	7.10739458132326	4.64406640075667	0.0360527340470185	0.158705114123098
"ENSMUSG00000116652"	-0.290267403412514	1.38110602880745	4.6438237450308	0.0360573783022906	0.158705114123098
"ENSMUSG00000008153"	0.124277729917803	8.53751585734275	4.64370173064277	0.0360597138139468	0.158705114123098
"ENSMUSG00000020115"	-0.102620915262228	5.54257360461397	4.63938948573484	0.0361423608488346	0.159031482992511
"ENSMUSG00000029587"	0.104277844380348	5.01483107706402	4.63315418979073	0.0362622268785175	0.159521428882781
"ENSMUSG00000030446"	-0.189044533404288	2.49864376755929	4.63223667441769	0.03627990125798	0.159561698181821
"ENSMUSG00000037300"	-0.0968243530283431	5.45302277669637	4.63127634263829	0.0362984104023	0.159581783556052
"ENSMUSG00000090112"	0.122450576881278	5.62581803383199	4.63087946009856	0.0363060627785594	0.159581783556052
"ENSMUSG00000079235"	0.210188834370167	2.51495870005467	4.63067360720135	0.0363100325589969	0.159581783556052
"ENSMUSG00000020705"	-0.0972630711201717	6.49890133034634	4.62762314819271	0.0363689143421229	0.159803064027437
"ENSMUSG00000002031"	-0.127424695070635	4.95930900203074	4.62670355624056	0.0363866851079633	0.159843643447532
"ENSMUSG00000052760"	-0.524032137098092	-0.514191460684399	4.6251398543454	0.0364169246202927	0.159931756426016
"ENSMUSG00000020459"	-0.130877789597646	4.78865010543338	4.62478331042255	0.0364238234184312	0.159931756426016
"ENSMUSG00000020848"	0.229033692621119	4.76619223490077	4.64352230679503	0.0364525833789937	0.160020517800847
"ENSMUSG00000032254"	0.253344754343604	1.27354389417096	4.62222232759843	0.0364734176491751	0.160074453319921
"ENSMUSG00000004317"	-0.190243502566782	3.63626192021194	4.62082945721478	0.0365004216789791	0.160118855872411
"ENSMUSG00000093904"	-0.106081711206712	8.09519119495768	4.62081844731688	0.0365006352175641	0.160118855872411
"ENSMUSG00000049299"	-0.155718369324864	4.62241112656796	4.61627164760891	0.0365889366805938	0.160468622299176
"ENSMUSG00000033214"	-0.144797212121294	6.21126368128277	4.61176441807525	0.0366766977726959	0.160815855581662
"ENSMUSG00000103585"	-0.312635975394725	2.82707501045085	4.62265188399488	0.0366968897907824	0.160866726383891
"ENSMUSG00000110249"	-0.181732755004988	5.67487529003818	4.62142200908381	0.0367375407413179	0.160971829242371
"ENSMUSG00000021597"	-0.123735356219887	4.14053081967591	4.60862004564266	0.036738057253265	0.160971829242371
"ENSMUSG00000001419"	0.107302816223623	7.91161860329389	4.60505394035787	0.0368077808765585	0.161239605257383
"ENSMUSG00000032498"	-0.162326031909205	3.48987166716148	4.60365778361319	0.0368351171767143	0.161312761849786
"ENSMUSG00000110260"	-0.661858777830698	-1.54725362928739	4.60332129026067	0.03684170889259	0.161312761849786
"ENSMUSG00000021037"	0.134995047198022	6.71648269181992	4.60039715413434	0.0368990448391265	0.161503250109218
"ENSMUSG00000022464"	-0.305904383071229	0.977176693981776	4.60022303035143	0.0369024620717331	0.161503250109218
"ENSMUSG00000063286"	0.424609795220824	0.817078677223849	4.59652184529926	0.0369751800129228	0.161771642098247
"ENSMUSG00000027411"	-0.0826008303851827	5.61397050140328	4.59622266882304	0.0369810647633147	0.161771642098247
"ENSMUSG00000005580"	0.283101401441239	5.56448209420141	4.63638544216659	0.037004274701857	0.16183536953332
"ENSMUSG00000020783"	0.115160820784548	4.70171466691319	4.59234231850399	0.0370574824710462	0.162030229800439
"ENSMUSG00000028729"	0.0901573053079009	5.28055358868218	4.59147106565524	0.0370746639731655	0.162067514525086
"ENSMUSG00000048371"	-0.147971615125165	3.20987604697835	4.58983472350824	0.0371069566855981	0.162110209934699
"ENSMUSG00000032586"	0.315429895491973	4.2791992505597	4.62578319394699	0.0371169618634599	0.162110209934699
"ENSMUSG00000024474"	-0.143380951601983	6.7136358589747	4.58925542778347	0.0371183962032873	0.162110209934699
"ENSMUSG00000021018"	0.169015871322798	3.6327059587043	4.58922197167003	0.0371190569872371	0.162110209934699
"ENSMUSG00000045377"	-0.367871944227039	0.801215537208357	4.58606021739368	0.0371815615437843	0.162345325957204
"ENSMUSG00000046733"	0.959050340348211	-1.64598201314991	4.58426997774824	0.0372170031922165	0.162462195519962
"ENSMUSG00000109498"	0.911905819899997	-2.01658846781338	4.58324461499855	0.0372373189198119	0.162488295088003
"ENSMUSG00000086564"	0.869361914703533	-1.645691149051	4.58309241671346	0.0372403354791323	0.162488295088003
"ENSMUSG00000020651"	-0.255479244586705	1.88325916550597	4.58250450223403	0.0372519903867386	0.162501286739449
"ENSMUSG00000078552"	0.269046851630806	0.873759942548029	4.58206181640729	0.0372607688641328	0.162501727647558
"ENSMUSG00000047989"	-0.122161721886352	4.2290890155164	4.5795182473685	0.0373112513425655	0.162684005562799
"ENSMUSG00000021546"	-0.0837133570951803	8.40479482044708	4.57904376843666	0.0373206765639255	0.162687223001079
"ENSMUSG00000025351"	-0.135068182550243	4.62824715889133	4.57764204900255	0.0373485358794347	0.162745351518914
"ENSMUSG00000096257"	-0.493875800841267	-0.374930634750244	4.57737709401975	0.0373538044152344	0.162745351518914
"ENSMUSG00000053861"	-0.479579201095098	-0.764210173331831	4.57706141833586	0.037360082564202	0.162745351518914
"ENSMUSG00000052751"	-0.115252085246255	4.83991516859442	4.57577187896594	0.0373857407494054	0.162783540490832
"ENSMUSG00000029712"	-0.108705536168826	6.14323850725796	4.57547951480465	0.037391560620688	0.162783540490832
"ENSMUSG00000018809"	-0.178277911424281	3.24813932116736	4.57531044359784	0.0373949266402284	0.162783540490832
"ENSMUSG00000046947"	-0.128104340707661	3.9234365302645	4.57464263450345	0.0374082251821361	0.162803586564226
"ENSMUSG00000039579"	-0.180609842711102	5.78512705729775	4.58536627362608	0.0374363962984402	0.162888334916563
"ENSMUSG00000021368"	-0.138619100658651	3.67799440430891	4.57257420358801	0.0374494477584209	0.162907272513809
"ENSMUSG00000034926"	-0.155369114078067	6.60596851637633	4.57422933786768	0.0374719175404171	0.162967162048163
"ENSMUSG00000021027"	0.100837348483544	7.15871325123213	4.57058039794247	0.0374892296371257	0.16300459796017
"ENSMUSG00000099784"	-0.24715667814554	1.65061854620832	4.56792576087032	0.0375422679173132	0.163197319240372
"ENSMUSG00000039899"	-0.571034035753034	0.901885492992757	4.58396530245424	0.0375663061934741	0.163263916473704
"ENSMUSG00000032679"	0.37946589834246	2.05583521389197	4.57588014570374	0.0376077323711941	0.163383635282068
"ENSMUSG00000112148"	-0.780191571936295	-1.09660636197815	4.56447658845578	0.0376113019544506	0.163383635282068
"ENSMUSG00000020787"	-0.438598148654176	-0.628040697552498	4.73333746510725	0.0376669472975555	0.163587412347245
"ENSMUSG00000090698"	0.323550251163957	2.55012629014567	4.56695407781404	0.0377022798132851	0.163702896838254
"ENSMUSG00000022793"	0.139360855578486	4.12463127091817	4.5577454227638	0.037746420048074	0.163856561947214
"ENSMUSG00000052914"	-0.132374572768532	4.21665975951191	4.55712277847386	0.0377589452261934	0.163872947219217
"ENSMUSG00000027822"	0.127065990629272	4.90993639315339	4.55570325408898	0.0377875173523083	0.163958952144735
"ENSMUSG00000095334"	0.474864393191793	1.58508448554834	4.57410065933395	0.0378222259563233	0.16401328178121
"ENSMUSG00000032244"	0.0953171546409864	7.31176382311567	4.55350830440492	0.0378317432901932	0.16401328178121
"ENSMUSG00000053128"	-0.121451550962481	4.71194870302759	4.55339447699634	0.0378340383210551	0.16401328178121
"ENSMUSG00000019539"	-0.35531449127876	1.58857441258866	4.55300263705448	0.0378419398973021	0.16401328178121
"ENSMUSG00000070576"	0.135714335198961	5.07100668230488	4.55270366692982	0.0378479699258705	0.16401328178121
"ENSMUSG00000025969"	-0.383718755463562	5.10715368287672	4.6000415467705	0.0378525873796331	0.16401328178121
"ENSMUSG00000028668"	-0.105307077300325	4.95569467505438	4.54916450708342	0.0379194315224802	0.164264907268445
"ENSMUSG00000087269"	-0.329550838534827	1.13046565863308	4.54869682934663	0.0379288856449257	0.164267863430278
"ENSMUSG00000032026"	-0.0988618248251309	5.57062675746465	4.54823574963175	0.0379382088862787	0.164270251517535
"ENSMUSG00000097178"	0.625358737328582	-0.948644957109799	4.54567051154043	0.0379901244877124	0.16445701832672
"ENSMUSG00000036907"	-0.902759986143659	-1.42032440277745	4.54424054127155	0.0380190977844442	0.164544405872264
"ENSMUSG00000022974"	0.168047626656749	5.92793946232271	4.55056130228176	0.038036371643254	0.164546220022477
"ENSMUSG00000071604"	-0.179576891700984	3.07814436898845	4.54319684007724	0.0380402598053376	0.164546220022477
"ENSMUSG00000038347"	-0.215030116495382	1.87959507728221	4.54291992366274	0.0380458766859253	0.164546220022477
"ENSMUSG00000117113"	-0.18512628576026	3.31788442289828	4.53982822096041	0.038108648772476	0.164779650326058
"ENSMUSG00000008200"	-0.126597666661135	6.04577722205115	4.53919955080547	0.038121426630244	0.164787167538675
"ENSMUSG00000022897"	-0.0826413589614124	6.26682711821598	4.5388769104589	0.0381279861667687	0.164787167538675
"ENSMUSG00000057228"	-0.968288873349883	-2.18008669194836	4.5379670565029	0.0381464908095609	0.164829103228114
"ENSMUSG00000086657"	-0.790592233953229	-2.17067978035675	4.53695158378398	0.0381671550142468	0.164880348777808
"ENSMUSG00000028664"	0.223274059559587	4.48912596762821	4.55095417815333	0.0381796784792244	0.164896411180912
"ENSMUSG00000103593"	-0.644649819452875	-1.31962839091327	4.5357593679198	0.0381914312960401	0.1649091385476
"ENSMUSG00000023861"	-0.117409092694531	6.62390827327191	4.53454707763212	0.0382161334848066	0.164952692318384
"ENSMUSG00000022075"	0.0995116658135046	6.71382246364442	4.53439985643405	0.0382191345100373	0.164952692318384
"ENSMUSG00000079105"	-0.45124775134128	-0.152349536515031	4.53348680567148	0.038237752260403	0.164979948370004
"ENSMUSG00000051495"	0.182587048515934	4.96839316942313	4.53852426791817	0.0382430691447742	0.164979948370004
"ENSMUSG00000028271"	0.123749368779854	4.7182951262013	4.53227584721142	0.0382624597104237	0.165011661383284
"ENSMUSG00000035431"	-0.325461454271912	3.51446133310239	4.560280175215	0.0382680432203557	0.165011661383284
"ENSMUSG00000053460"	-0.124587858292597	3.96244772729326	4.52935383513443	0.0383221493756391	0.165205651542025
"ENSMUSG00000071347"	0.787051840256927	-1.66808953405499	4.52893686546696	0.0383306752790143	0.165205651542025
"ENSMUSG00000022788"	0.186988249265785	4.79346347142253	4.53093206074909	0.0384043001561646	0.165484889329152
"ENSMUSG00000035713"	-0.134112343762447	4.34708326008533	4.52146383779342	0.0384838273350614	0.165789425926776
"ENSMUSG00000043747"	-0.868592593059858	-1.61506070382626	4.51971349535646	0.0385197945174883	0.165906207895355
"ENSMUSG00000030786"	-0.172134984862695	4.37172834384902	4.51671425416881	0.038581509555922	0.166133807646298
"ENSMUSG00000074899"	0.203536492685725	2.3042310596693	4.51626396422541	0.038590784362145	0.166135544540205
"ENSMUSG00000029245"	-0.139930263845646	6.99877165284434	4.51582127753509	0.0385999049151203	0.16613661671925
"ENSMUSG00000026926"	-0.0634678294091358	6.72296198798516	4.51223987726863	0.0386737774308496	0.166416321219559
"ENSMUSG00000039994"	-0.189740167605193	2.22753988015418	4.51108649204185	0.0386976005640589	0.16648058023504
"ENSMUSG00000031662"	-0.472137102687467	-0.61848420604571	4.51019944366418	0.0387159333318587	0.16652119510926
"ENSMUSG00000021619"	-0.161048265587191	2.79731932960066	4.50932910912575	0.0387339298155374	0.166556419955634
"ENSMUSG00000026585"	-0.0943049250320526	8.41223349755982	4.50864694371336	0.0387480417359149	0.166556419955634
"ENSMUSG00000027318"	-0.276184041454352	2.87200457382611	4.51083717186586	0.0387532240356527	0.166556419955634
"ENSMUSG00000078771"	-0.198684471606038	3.4405248524681	4.50808365139851	0.038759698732667	0.166556419955634
"ENSMUSG00000032548"	0.342300098496478	1.21487100327906	4.50695085886257	0.0387831526975614	0.166618972371469
"ENSMUSG00000026883"	0.12161168379494	7.20804745534141	4.50636666194765	0.0387952542424875	0.166632735366758
"ENSMUSG00000032624"	0.0779540893859538	5.62470255911483	4.5047976905159	0.0388277754816039	0.166734178271955
"ENSMUSG00000047557"	-0.172938006790648	4.25083391376516	4.50349523000558	0.0388547949834307	0.16679781107113
"ENSMUSG00000024873"	0.10774384340653	6.99019597370865	4.50322480872559	0.0388604074172767	0.16679781107113
"ENSMUSG00000111837"	0.274490056667347	2.93963749993793	4.50553110495537	0.0388904504659703	0.166888511887311
"ENSMUSG00000035517"	-0.113386991535711	4.89776006250398	4.50031177616939	0.0389209214012272	0.166981006891359
"ENSMUSG00000041837"	0.147398802350863	3.97528530227376	4.499806927091	0.0389314192761964	0.16698778946068
"ENSMUSG00000032560"	-0.142747197608341	6.08075858135304	4.49925252174686	0.0389429511623496	0.166999003072434
"ENSMUSG00000097207"	0.671956608717249	-1.2607496340458	4.49812744654781	0.0389663646199847	0.167059599979494
"ENSMUSG00000037979"	0.130443616844569	5.70821187872535	4.4977163539232	0.0389749234960437	0.167059599979494
"ENSMUSG00000037625"	0.191893753631912	6.53079797448792	4.51596734536959	0.0389871242237917	0.167073655683969
"ENSMUSG00000069713"	-0.5679871930397	-1.06145662754308	4.4944808234471	0.0390423578090037	0.167272073825031
"ENSMUSG00000118018"	0.113415920591999	4.58449072448746	4.49244866342358	0.0390847763231824	0.167415509195845
"ENSMUSG00000036282"	-0.129236065946702	5.47437885849348	4.49185042837361	0.0390972731587594	0.167430741926386
"ENSMUSG00000004561"	0.128583601596584	4.62307348163157	4.48906891367716	0.039155434515563	0.167641477405795
"ENSMUSG00000103076"	0.827192439822677	-1.72264447240846	4.48633131257313	0.0392127691855656	0.167832833082626
"ENSMUSG00000038774"	0.125256551841192	4.55527050937987	4.485977755888	0.0392201804940217	0.167832833082626
"ENSMUSG00000080059"	0.360953925172947	0.0166395736558847	4.51253702412732	0.0392270150265741	0.167832833082626
"ENSMUSG00000070720"	0.419821036921475	0.690055431829982	4.48440249136886	0.0392532198765898	0.167883486483704
"ENSMUSG00000103388"	-0.398640808094467	-0.00196457779424187	4.48423266249775	0.0392567836445849	0.167883486483704
"ENSMUSG00000041084"	0.127586371332511	4.95999610651733	4.48163351315488	0.039311369166164	0.168058604258962
"ENSMUSG00000057265"	0.210419958501715	2.74352572749366	4.48142839973452	0.0393156803149738	0.168058604258962
"ENSMUSG00000064302"	-0.136299647697365	7.01152929892241	4.47837806725869	0.0393798538140411	0.168294505334447
"ENSMUSG00000032606"	-0.0970534195601947	6.35304593614338	4.47631381587682	0.0394233463364363	0.168441936309022
"ENSMUSG00000041205"	-0.127335965978105	5.89436130030349	4.47541999497429	0.0394421947462587	0.168484028515781
"ENSMUSG00000032641"	-0.150272940484019	3.25840651279424	4.469188915284	0.0395738640207476	0.168996503591051
"ENSMUSG00000050737"	-0.228234338853449	2.01701426071428	4.46888898590608	0.0395802138490067	0.168996503591051
"ENSMUSG00000110195"	0.116806618379425	8.87503645248761	4.46735201333779	0.0396127705471807	0.169096957838398
"ENSMUSG00000102215"	-0.3217974834812	0.741327697709974	4.4664428286361	0.0396320428812108	0.169132920077419
"ENSMUSG00000086386"	-0.716624465675124	-1.48357040519559	4.46610256988829	0.0396392580883106	0.169132920077419
"ENSMUSG00000018819"	-0.301842044116857	2.50031104492106	4.46591496627224	0.0396822137421332	0.169277634794745
"ENSMUSG00000027746"	0.0822026829719317	5.94488106195919	4.46323418576682	0.0397001389622211	0.169315532303693
"ENSMUSG00000092229"	-0.309237079381406	0.71554332392557	4.46122252483401	0.0397428965167962	0.16943537232152
"ENSMUSG00000035595"	0.33783879065697	0.985572648488356	4.4610609153158	0.0397463336684166	0.16943537232152
"ENSMUSG00000066607"	0.122099177836927	6.70418126995888	4.45898290373794	0.0397905580558067	0.169559591462604
"ENSMUSG00000051977"	-0.311764550549668	1.50269279034207	4.45884092049584	0.0397935816990519	0.169559591462604
"ENSMUSG00000003227"	-0.613701642795275	-1.01333984783964	4.45743397329958	0.0398235571952766	0.169648716013636
"ENSMUSG00000044986"	-0.187619331049059	3.993862691796	4.45669616784698	0.0398392861771271	0.169676431148683
"ENSMUSG00000029836"	-0.119085761977269	6.772875183787	4.45609562313899	0.0398520939228373	0.169676431148683
"ENSMUSG00000070997"	-0.49934808748017	-0.801645020382306	4.45585416858523	0.0398572446533377	0.169676431148683
"ENSMUSG00000118295"	-0.556055661398131	-0.653100012153232	4.45533173176752	0.0398683917929921	0.169685312069855
"ENSMUSG00000019975"	-0.168155552580999	2.88550345653292	4.45049204767834	0.0399718160576824	0.170086843742835
"ENSMUSG00000061816"	-0.629241394222399	-1.21377161491835	4.44988208635751	0.0399848715818084	0.170103746050097
"ENSMUSG00000027340"	-0.121362083998937	7.38827197422315	4.44941478158461	0.0399948768330083	0.170107667147796
"ENSMUSG00000108732"	-0.524765600910194	-1.19626949498448	4.4482934912052	0.0400188953449962	0.170171174642539
"ENSMUSG00000026687"	-0.113729639192693	4.43697775198425	4.44647863875309	0.0400578033903468	0.170297953255624
"ENSMUSG00000045231"	-0.398862896672252	-0.22269364314672	4.44567934605437	0.0400749521785095	0.170332190069666
"ENSMUSG00000074829"	-0.168443866495196	3.83125913826269	4.44478225925989	0.0400942086140005	0.170375367532196
"ENSMUSG00000034732"	0.693068156514551	-0.479631465941058	4.45122696300573	0.0401180937815407	0.170402423587696
"ENSMUSG00000006740"	0.131416256101523	7.43066652285402	4.44363851349307	0.0401187742616623	0.170402423587696
"ENSMUSG00000007029"	-0.144438422620747	4.82706784119031	4.44317419670117	0.0401287516260818	0.170406152313296
"ENSMUSG00000032872"	0.104941848119301	5.5264568796747	4.43993818182476	0.0401983627380719	0.170663055768731
"ENSMUSG00000034863"	-0.112951731429902	5.70864554479211	4.43863202488113	0.040226497038808	0.170743791941468
"ENSMUSG00000022521"	0.116287825146788	6.38253790348391	4.43792958530478	0.040241636242437	0.170769345549993
"ENSMUSG00000041797"	0.23204134019768	3.28471974599447	4.43665762278403	0.0402838695185144	0.170909837896063
"ENSMUSG00000046245"	-0.7005034189075	-1.71003835962925	4.43542389655028	0.0402956899925247	0.170921265343151
"ENSMUSG00000024104"	-0.0970063754284082	6.68641613713728	4.43375426126058	0.0403317517547513	0.171035488023376
"ENSMUSG00000078653"	-0.504667701464001	-0.684102670766726	4.43260402794383	0.0403566155247284	0.171102182234908
"ENSMUSG00000030750"	-0.193670569806554	2.82802200310549	4.43154888114442	0.0403794384938283	0.171160195716144
"ENSMUSG00000028890"	0.133773350591938	4.83210034665413	4.43030701787096	0.0404063180963816	0.171235374290776
"ENSMUSG00000047246"	0.352686507901465	1.60721373708281	4.43001222845397	0.0404177419262781	0.171245034627468
"ENSMUSG00000060950"	-0.159730947809116	3.85860639912084	4.42901533889158	0.0404342965248502	0.171258620402194
"ENSMUSG00000085112"	-0.519432940771897	-0.809976136893037	4.42878728356591	0.0404392385015487	0.171258620402194
"ENSMUSG00000032212"	-0.127827351082206	6.40852266768768	4.42669804938868	0.0404845428656371	0.171346299980567
"ENSMUSG00000074793"	0.211241334179496	2.93716081766517	4.42655890423457	0.0404875621372704	0.171346299980567
"ENSMUSG00000024604"	0.0947164791775595	5.28157492321034	4.42655638758784	0.0404876167475292	0.171346299980567
"ENSMUSG00000104394"	0.344098728352654	0.591473026472853	4.42602262158848	0.0404992010680672	0.171346299980567
"ENSMUSG00000095779"	0.415700124825542	2.95839852104615	4.45979638667053	0.0405056907146884	0.171346299980567
"ENSMUSG00000097346"	-1.98233606252215	-2.01024787962748	4.44056556125771	0.040526794785574	0.17139685771216
"ENSMUSG00000005823"	0.120030323969388	4.02307346684091	4.42130054746375	0.0406018409068017	0.171675474071275
"ENSMUSG00000073678"	0.140576327589267	5.32100772877945	4.41930788641977	0.0406452383457534	0.171774610698019
"ENSMUSG00000089768"	-0.334871001401441	0.773496624490214	4.41922552174876	0.0406470332181805	0.171774610698019
"ENSMUSG00000055319"	0.0986043390533226	5.34294462461925	4.41877215707473	0.0406569143782652	0.171774610698019
"ENSMUSG00000059588"	-0.233875133028172	2.34981873122431	4.41853990698474	0.040661977317473	0.171774610698019
"ENSMUSG00000032348"	-0.13309686317201	4.69296599583327	4.41801581615433	0.0406734047556607	0.171784134158606
"ENSMUSG00000036905"	0.141998453843588	4.97513848221716	4.41546846832291	0.0407289975413253	0.171980143620383
"ENSMUSG00000029708"	0.113203938611682	4.30515367935766	4.4132160948669	0.040778221518288	0.172149178172448
"ENSMUSG00000005267"	-0.141652412785088	3.83615890781971	4.40863627753056	0.0408785091782704	0.172533658188296
"ENSMUSG00000035456"	-0.180090765551744	4.48286090989326	4.40566907288507	0.0409599748798793	0.172838542040446
"ENSMUSG00000021156"	-0.0841604686396697	7.81407807837544	4.40302414166275	0.0410017672023843	0.17297591673779
"ENSMUSG00000038695"	0.156560348925979	5.11323184113154	4.40111889681699	0.0410437032598144	0.173113835798771
"ENSMUSG00000023572"	-0.0807502320613447	5.24606635470661	4.39998508077988	0.0410686815948598	0.173180184694199
"ENSMUSG00000071302"	-0.135094563022031	3.91274775475196	4.39849560166529	0.0411015203661549	0.173279642480185
"ENSMUSG00000023764"	-0.13968342153461	4.8984957381258	4.39413127633106	0.0411979054265991	0.17361403612495
"ENSMUSG00000021665"	-0.143187404216487	6.26520265555218	4.39406462427042	0.0411993793207282	0.17361403612495
"ENSMUSG00000022031"	-0.106247015258487	6.09330845534667	4.39221648982694	0.0412402703846942	0.173730672054974
"ENSMUSG00000019790"	-0.100168781258656	7.02776357766987	4.39197523335358	0.0412456115745402	0.173730672054974
"ENSMUSG00000026489"	-0.135744059204855	4.64439615677724	4.39092569390938	0.0412688561193838	0.17378949146564
"ENSMUSG00000027533"	-0.149654686588127	6.43816767079778	4.39172549132622	0.0412853717444076	0.173819954284515
"ENSMUSG00000017400"	0.149103634995441	6.29530771883803	4.38800796854283	0.0413670431820193	0.174124661197949
"ENSMUSG00000035601"	-0.12767027540288	3.24053090677803	4.38564935085271	0.0413859287974294	0.174165008671789
"ENSMUSG00000047786"	-0.123957625197626	6.07237650853573	4.38426743501262	0.041416650566018	0.174255137081514
"ENSMUSG00000006731"	0.13734995639969	6.74158266049439	4.38220924053733	0.0414624527597942	0.174408659665918
"ENSMUSG00000050244"	0.130695283173216	4.7302410725532	4.38155460718658	0.0414770322126883	0.174430806702675
"ENSMUSG00000076498"	-0.293353669459876	4.01405160133733	4.40902742909843	0.0414892296166965	0.174442928386142
"ENSMUSG00000006021"	-0.131937548649517	4.08622449691893	4.37870865417698	0.0415404796152362	0.174619205781039
"ENSMUSG00000017314"	0.0932275609277092	7.45676675416612	4.37766143798992	0.0415638526510315	0.174678246991891
"ENSMUSG00000026471"	-0.250675795800494	1.96092708674937	4.37698162435016	0.0415790331914019	0.174702839258556
"ENSMUSG00000052479"	-0.245885193682039	2.13941139566555	4.37613622198699	0.0415979197950603	0.174742988784678
"ENSMUSG00000117763"	-0.249359532047528	0.854890204555796	4.37519008110607	0.0416190679746369	0.174792618515592
"ENSMUSG00000035772"	0.112951684090459	4.8425449829294	4.37404842234109	0.0416446019118373	0.174860641256273
"ENSMUSG00000034101"	0.1334281629631	6.4059870809502	4.37270702699906	0.0416746248097424	0.174947477877616
"ENSMUSG00000037921"	-0.468163908377505	-0.424810122461372	4.37156471856967	0.0417002102939676	0.175005154891732
"ENSMUSG00000074030"	0.090336772679241	4.81792032343581	4.37125928398826	0.0417070543216639	0.175005154891732
"ENSMUSG00000029161"	-0.164019931924404	4.34245143564777	4.3682191611557	0.0417752423858938	0.1752520081005
"ENSMUSG00000069554"	-0.553729702354059	-1.30569085978065	4.36651935374775	0.0418134207354827	0.175359393491812
"ENSMUSG00000071893"	-0.903582431518281	-2.1695153920641	4.36614388241533	0.0418218590756657	0.175359393491812
"ENSMUSG00000044667"	-0.141944637968408	8.17287474966126	4.36582922702533	0.0418289320621521	0.175359393491812
"ENSMUSG00000003623"	0.159619699273522	4.90718047984109	4.36219853416552	0.0419106386326101	0.175655140419845
"ENSMUSG00000041258"	0.105027999066302	5.70295640949474	4.36159069023897	0.0419243347161535	0.175655140419845
"ENSMUSG00000079494"	0.566274020254302	-0.0878814347115494	4.36144506561913	0.0419276166858925	0.175655140419845
"ENSMUSG00000043458"	-0.199622170353719	2.75830548235931	4.36020482458985	0.0419555795370178	0.175732976513024
"ENSMUSG00000033060"	-0.15508482054294	6.4520555013908	4.36184031049545	0.0420038314274304	0.175895740416254
"ENSMUSG00000047379"	-0.103100176266689	6.32577220337027	4.35615482167913	0.0420470331970313	0.176037288325689
"ENSMUSG00000110795"	-0.999429110206406	-2.0350709910329	4.35549034842097	0.0420620584083936	0.176060833217252
"ENSMUSG00000113170"	-0.399994319260651	-0.386236828519524	4.35433682457649	0.0420881559783711	0.176130703241778
"ENSMUSG00000032527"	-0.0970548004712262	5.35069604340769	4.35382129539417	0.0420998251030964	0.17614017531405
"ENSMUSG00000017417"	-0.15552003411746	4.15346790698037	4.35266659205032	0.0421259748300682	0.176210214572858
"ENSMUSG00000069132"	-0.286516782413178	1.65222268188036	4.35170693096397	0.0421477209924323	0.176261806839053
"ENSMUSG00000032413"	-0.127134508476976	5.24122881307448	4.3507199454347	0.0421700990451145	0.176316018043729
