"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSMUSG00000014867"	0.0501673717937154	5.97959216363191	1.94350439501437	0.169516951322768	0.296077592559362
"ENSMUSG00000055745"	-0.0700579685183374	6.14867969968783	1.94312433623697	0.169557879353395	0.296081029912146
"ENSMUSG00000069743"	-0.198499921373352	0.394682506470997	1.94311228900511	0.16955917689427	0.296081029912146
"ENSMUSG00000026098"	-0.124565416825586	1.77288941842034	1.94304568644412	0.169566350499694	0.296081029912146
"ENSMUSG00000052135"	0.140029168704329	3.13574257709015	1.94310736450896	0.169661509383908	0.296219567987361
"ENSMUSG00000031988"	0.0588851471956855	6.76291801868626	1.94161510690307	0.169720521198577	0.296294975341265
"ENSMUSG00000024566"	-0.0577818597171287	6.04370217601494	1.9412668733403	0.169758074617674	0.296332199964296
"ENSMUSG00000053268"	0.41334653660569	-1.69880120624654	1.9411239395153	0.169773491398352	0.296332199964296
"ENSMUSG00000030554"	-0.0976402678019815	5.44824960255687	1.94305463676849	0.169819176551945	0.296384316802262
"ENSMUSG00000020696"	-0.108563871858374	3.1137259216921	1.94010502589335	0.169883438779927	0.296468843353993
"ENSMUSG00000090207"	-0.520024720296069	-1.82917232450249	1.9398561878589	0.169910302758965	0.296488095393881
"ENSMUSG00000043131"	0.0851312507185546	4.90214974365518	1.93853405908182	0.170053120692688	0.296709660971953
"ENSMUSG00000090534"	-0.384612128116542	-1.33027647164866	1.93784222361089	0.170127909956324	0.296812499511093
"ENSMUSG00000022272"	-0.0919908668615261	5.27434952063744	1.93802039898701	0.170198030277207	0.296898165558482
"ENSMUSG00000039063"	-0.305312628015857	-1.04378759585677	1.9369587069932	0.170223476823024	0.296898165558482
"ENSMUSG00000003549"	0.078608258744369	3.9809382400869	1.93694856386447	0.170224574336595	0.296898165558482
"ENSMUSG00000055109"	-0.503199235774591	-2.14331835262191	1.93647099475869	0.170276258027055	0.296960652269758
"ENSMUSG00000053205"	-0.106947926519246	4.29456869541398	1.93692341867946	0.170316670348867	0.297003471982795
"ENSMUSG00000026727"	-0.0749320109131941	4.37921507176905	1.93588290110073	0.170339928362215	0.297016372294154
"ENSMUSG00000026721"	-0.0617253332645738	7.17180010499868	1.93515224450547	0.17041907245225	0.297126707924149
"ENSMUSG00000069917"	-0.233142869534406	6.19867814713257	1.94628793507975	0.170440853708462	0.297137019865795
"ENSMUSG00000028577"	-0.0479812739649352	5.66432785442946	1.9340076859154	0.170543137181883	0.297287659872021
"ENSMUSG00000003228"	-0.0674429660804565	4.8987322518735	1.93279994942046	0.170674165543689	0.297488374733495
"ENSMUSG00000025507"	-0.157427024857569	1.06667933703927	1.93221394828102	0.170737784060585	0.297571566505592
"ENSMUSG00000013663"	-0.0445578901800708	7.83646609649572	1.93088133528721	0.170882561701808	0.297796178391006
"ENSMUSG00000107498"	-0.350629656671429	-1.07746542732261	1.93023984486992	0.170952306056011	0.297890000512787
"ENSMUSG00000006818"	0.0428910185947727	7.63907287352864	1.92883802055323	0.171104832545772	0.298128042341335
"ENSMUSG00000005973"	-0.104105055754698	4.34263467069905	1.92936668324132	0.171121746344465	0.298129774285309
"ENSMUSG00000081225"	-0.239331583719755	0.125266166212056	1.92759194744077	0.171240547139278	0.298308997793233
"ENSMUSG00000039069"	0.0856445866250715	3.69140649342394	1.92742927060797	0.171258274261746	0.298312129299574
"ENSMUSG00000060798"	-0.0715799907119633	3.60226570243265	1.92691643421712	0.171314172928389	0.29838174445963
"ENSMUSG00000069539"	-0.0562153212528429	5.23620761697023	1.92583543760099	0.171432070999801	0.298559322385685
"ENSMUSG00000074357"	-0.300496518055439	-1.25680685798405	1.92514963423065	0.171506917232957	0.298661896877589
"ENSMUSG00000001986"	-0.0506459149825484	8.39241690417321	1.92429567108512	0.171600169731173	0.298796501957757
"ENSMUSG00000025494"	-0.192517444855206	0.457242459622246	1.92371036618954	0.171664119379406	0.298854796801759
"ENSMUSG00000003273"	-0.0903467284931855	6.96045814560804	1.92557289983513	0.171665565717762	0.298854796801759
"ENSMUSG00000005370"	0.0687017810578146	4.08604616727704	1.92299101181958	0.171742753608619	0.298961381932386
"ENSMUSG00000021055"	-0.408544916061329	-1.93776018413551	1.9226472785073	0.171780342865189	0.298997616461686
"ENSMUSG00000028785"	-0.0959516059553509	8.7357605568092	1.92510262503686	0.171799356440692	0.298997616461686
"ENSMUSG00000041301"	-0.362220097961656	0.0234254780893582	1.92499066561971	0.17181146743975	0.298997616461686
"ENSMUSG00000117093"	0.279122766308868	0.252144743195221	1.92179720192315	0.171873345421278	0.299077507870682
"ENSMUSG00000051359"	-0.0626913453028323	9.25051569812773	1.92095425044559	0.171965627119636	0.299210285149998
"ENSMUSG00000104164"	-0.663575486857604	-1.58480172913701	1.92334652975015	0.171998516027867	0.29921534621587
"ENSMUSG00000036782"	-0.110315430427109	4.99134226746492	1.92347055455025	0.172000491376827	0.29921534621587
"ENSMUSG00000026199"	0.0741892700934268	4.89381246236284	1.91990751464667	0.172080299384159	0.299326376236963
"ENSMUSG00000021460"	-0.0522961192787926	5.19511010469063	1.9173925281526	0.172356190862747	0.299778432830563
"ENSMUSG00000020697"	0.0477762299004327	5.18875528402316	1.91643309555382	0.172461577179702	0.299933874056861
"ENSMUSG00000003476"	-0.220805888554839	0.198761605432281	1.9156746536122	0.172544940039678	0.300050988218317
"ENSMUSG00000027298"	0.0708786737551399	7.90398340031743	1.91489590557786	0.172630584302619	0.300146363066868
"ENSMUSG00000055972"	-0.194928483223191	0.489543236002634	2.56455473405985	0.172631840475956	0.300146363066868
"ENSMUSG00000048483"	-0.0649341176924469	5.95393143499034	1.91303552756619	0.172835386044624	0.300472361163913
"ENSMUSG00000053560"	0.285764668675252	2.23530585705176	1.9208845031814	0.17289359153059	0.300545650106132
"ENSMUSG00000020346"	-0.0602609300277663	5.39429084004961	1.9111118611726	0.173047456672806	0.30078519780134
"ENSMUSG00000057841"	-0.079619711128391	6.63946607618271	1.91059950528184	0.173110720930696	0.300845063103166
"ENSMUSG00000103441"	-0.606179188521334	-1.9396619064288	1.91050857601335	0.173114027874177	0.300845063103166
"ENSMUSG00000041491"	-0.082093797831884	3.46853657590929	1.90961692090695	0.173212475456543	0.300988218230925
"ENSMUSG00000041372"	0.279154730661368	-0.29123998308004	1.90913412746414	0.173265808238654	0.30105295888711
"ENSMUSG00000037568"	-0.208898474943788	1.6960288426391	1.90957030317894	0.173337167698268	0.301129986615179
"ENSMUSG00000096948"	-0.263849786583316	-0.544605171261497	1.9084419925677	0.173342300192857	0.301129986615179
"ENSMUSG00000085492"	0.10091299917354	2.78568199703122	1.90804769475373	0.173385894226399	0.301177779536015
"ENSMUSG00000029227"	0.0684266891047071	6.27760244451389	1.90769175707868	0.173425258237963	0.301218216566715
"ENSMUSG00000053012"	-0.103639932358976	3.64605895814012	1.90739784969479	0.17345777012539	0.301226977633942
"ENSMUSG00000055202"	0.0824308141890754	4.07060382702578	1.90735534355162	0.173462472729451	0.301226977633942
"ENSMUSG00000003411"	-0.0773346449278215	5.74436458570698	1.90558271771115	0.17365871871231	0.301539807633327
"ENSMUSG00000074529"	-0.520515456215245	-1.88281023631545	1.90419372033447	0.173812676782372	0.301759341710353
"ENSMUSG00000113656"	-0.567677764552831	-1.77832823685228	1.90420691250892	0.173817937900517	0.301759341710353
"ENSMUSG00000057691"	-0.0532327990445086	4.60034265056879	1.90400605131932	0.173833490594932	0.301759341710353
"ENSMUSG00000048138"	0.215609391733991	0.96662476072802	1.90377904393839	0.173858671243972	0.301775079839268
"ENSMUSG00000038510"	-0.099241804867849	3.8795809808705	1.90342429982466	0.173898029638167	0.301787791764517
"ENSMUSG00000015243"	-0.109965409239641	5.10239831549376	1.90691084779579	0.173898225072404	0.301787791764517
"ENSMUSG00000059363"	-0.140972708253283	1.38118555197898	1.90239411734048	0.174012386722815	0.301957928665507
"ENSMUSG00000040659"	0.0839970647243223	7.59972714871104	1.90267641229984	0.174066267128802	0.302013473368679
"ENSMUSG00000097748"	-0.444732069954913	-1.87040644721209	1.90181555111366	0.174076650373339	0.302013473368679
"ENSMUSG00000041660"	-0.25484695010614	-0.764039919962455	1.90161038069521	0.174099446202554	0.302025042059771
"ENSMUSG00000022507"	0.0485653310649636	5.71892532348096	1.90097899421715	0.174169619669368	0.302118790991873
"ENSMUSG00000117461"	-0.304251919443183	-0.531203610629311	1.90020446078695	0.174255748409723	0.302221336962911
"ENSMUSG00000108594"	-0.206329792735268	0.00967575709453706	1.90015712944801	0.174261013324372	0.302221336962911
"ENSMUSG00000073413"	-0.450931561311322	-2.06540508115015	1.93102100161659	0.174289144780102	0.302242134854798
"ENSMUSG00000028896"	0.0899751901491397	3.24312514394115	1.89933687784892	0.174352284104856	0.302323631891818
"ENSMUSG00000024208"	-0.0939775765415686	5.17604786899262	1.89993265823155	0.17440566166836	0.302388188692101
"ENSMUSG00000005204"	0.0448065984616209	6.03996809740093	1.89840340150451	0.174456222336994	0.302447850000453
"ENSMUSG00000022548"	0.164866223084589	6.15067143713251	1.9076464506983	0.174530804616144	0.3025491417242
"ENSMUSG00000018589"	-0.107466042602906	4.36565101320498	1.89801076501873	0.17460304817186	0.302646360895449
"ENSMUSG00000075284"	-0.0932782602236153	3.36113284238944	1.89619308837937	0.17470262253963	0.302790931263272
"ENSMUSG00000032449"	-0.0592832706550381	6.26154675436737	1.89595651900496	0.174729019068212	0.302808656310421
"ENSMUSG00000004558"	0.0635280830458642	8.7791185612773	1.89513219511985	0.174821034384125	0.302921452979015
"ENSMUSG00000054874"	-0.0753609225430654	5.90554051176196	1.89508363064412	0.174826457190003	0.302921452979015
"ENSMUSG00000040875"	-0.0673309729419973	5.0608340515388	1.89371607710594	0.174979242618838	0.303158134565916
"ENSMUSG00000086920"	0.355381554159308	-1.58383526901039	1.8929881013733	0.175060637703624	0.303271097342809
"ENSMUSG00000107667"	0.465534313646873	-1.96170502317141	1.89246698707254	0.175118931074199	0.303344022035567
"ENSMUSG00000020806"	0.201327806779999	0.452291607708479	1.89148309700064	0.175229054491181	0.303506705832071
"ENSMUSG00000036832"	0.507442143003385	-1.71083036307074	1.89088955677239	0.175295527002821	0.303593760675283
"ENSMUSG00000024735"	-0.0527464637205761	7.28810657944388	1.89008616154895	0.17538554937075	0.303707618369759
"ENSMUSG00000026042"	-0.145507283461521	3.39174566556275	1.89229639456419	0.175393703885777	0.303707618369759
"ENSMUSG00000021702"	0.285459195739324	1.58632701895489	1.89548310300786	0.175499293295342	0.303859893600457
"ENSMUSG00000027544"	0.103556076619459	3.77116124944156	1.88893980885532	0.175514095641381	0.303859893600457
"ENSMUSG00000055762"	0.0481699972766763	5.64738281557272	1.8881484309093	0.175602901839637	0.303985537322137
"ENSMUSG00000004947"	0.0838650995929618	2.77859133483053	1.8872991569182	0.175698264104119	0.304122505950443
"ENSMUSG00000032336"	-0.043737584930762	9.26620825451827	1.88590831327008	0.17585456985466	0.304364928804826
"ENSMUSG00000047003"	-0.114689010237971	3.13937302427384	1.88573864039142	0.175873649284044	0.304369820732123
"ENSMUSG00000110236"	-0.362451686275462	-1.49071475135127	1.88443923247873	0.176019846746119	0.30459468397843
"ENSMUSG00000031837"	-0.109375824301301	5.0066107807693	1.88731841723884	0.176056772175167	0.304630432645695
"ENSMUSG00000057219"	-0.0818141786138345	2.98575656110423	1.88377809725344	0.176094286812842	0.304667194119003
"ENSMUSG00000022982"	-0.0751383806327209	7.03450111232246	1.8822946471932	0.176261450472253	0.304928238613754
"ENSMUSG00000028461"	-0.0802205019322602	3.72129132420835	1.88124067168291	0.176380332598549	0.305105716661096
"ENSMUSG00000040322"	-0.133956672451129	1.53366547714737	1.88020206093403	0.176497574520599	0.305258267364649
"ENSMUSG00000026192"	-0.0626155751809669	4.47053264467441	1.8800266646306	0.176517382956512	0.305258267364649
"ENSMUSG00000019996"	0.061614089402551	6.41157603226988	1.8799629406973	0.176524580290381	0.305258267364649
"ENSMUSG00000042275"	-0.0691196922199112	3.20128263843804	1.87988199484806	0.176533723263692	0.305258267364649
"ENSMUSG00000047036"	-0.0768560277627841	7.74572086157761	1.87938956135514	0.176589356555836	0.305326274602635
"ENSMUSG00000039563"	-0.150875985205662	1.18519578143076	1.87879969380076	0.176656024906358	0.305413347343185
"ENSMUSG00000058704"	-0.071892928646357	4.65912342097512	1.87662291326786	0.176902308264844	0.305810904354817
"ENSMUSG00000024072"	-0.0660458971817569	5.25175637059429	1.87580115131706	0.176995389010515	0.305943571164843
"ENSMUSG00000041638"	0.0641682436336996	6.28040123384282	1.87543029126954	0.177037415215348	0.305987971826287
"ENSMUSG00000005045"	0.0712293623283245	8.52856162432844	1.87416763284533	0.177180589472284	0.306207170454731
"ENSMUSG00000021792"	-0.0703553587292456	6.17783851482791	1.87173149381842	0.177457213724853	0.306629927567436
"ENSMUSG00000033530"	0.0448698701067	7.52789141283856	1.87170930538566	0.177459735577251	0.306629927567436
"ENSMUSG00000085526"	-0.387838930809276	-1.12821661413465	1.8713898784866	0.1774960451218	0.306629927567436
"ENSMUSG00000023965"	-0.0789439318427699	5.25383213223181	1.87135428429118	0.177500091691112	0.306629927567436
"ENSMUSG00000032557"	0.0538468314600429	5.82047606811154	1.87129283631705	0.177507077735813	0.306629927567436
"ENSMUSG00000026932"	-0.0796120236155088	6.48993650416627	1.87117915495716	0.177534060583444	0.306635063524178
"ENSMUSG00000089957"	-0.155011230399369	1.12116448531599	1.87097868481056	0.177542798835514	0.306635063524178
"ENSMUSG00000097806"	-0.298220113079903	-0.418405190979095	1.87074949688864	0.177568864387221	0.30665180038542
"ENSMUSG00000087231"	-0.124750931014354	2.23013767913677	1.87014055555675	0.177638141336296	0.306743151019347
"ENSMUSG00000046352"	-0.303053519919895	2.7746228290842	1.87958360265586	0.177678862731128	0.306785180007913
"ENSMUSG00000019865"	0.555227694824527	1.86455970712692	1.87969635084151	0.17775626859812	0.306885805014778
"ENSMUSG00000103715"	-0.187774246229875	0.154745243760892	1.86898304016957	0.177769915779373	0.306885805014778
"ENSMUSG00000046959"	-0.177571253418177	0.237390514751736	1.86800882384838	0.17788091276379	0.307049115432528
"ENSMUSG00000056738"	-0.270546388358254	-0.832809108258792	1.8672376279273	0.177968836927406	0.307150179512409
"ENSMUSG00000078695"	-0.0854459270868772	3.74268954484623	1.8672075730416	0.177972264531914	0.307150179512409
"ENSMUSG00000032959"	-0.0727445729030238	8.23651236328907	1.86641399049287	0.178062796832115	0.307253966062744
"ENSMUSG00000031367"	0.0837541968961705	5.13563116410293	1.86639279422979	0.178065215660755	0.307253966062744
"ENSMUSG00000097305"	-0.151033677887631	0.821367862880548	1.86622683896024	0.178084155126002	0.307258335456481
"ENSMUSG00000097148"	-0.363251758906606	-0.999273495666497	1.86591174847771	0.178120121055334	0.307292078028857
"ENSMUSG00000085125"	0.382231690345278	-1.85343667875728	1.86547213140568	0.1781703154276	0.307350358973164
"ENSMUSG00000047583"	-0.0690819733476699	3.6211586964692	1.86398737137833	0.178339965560959	0.307614675790741
"ENSMUSG00000019849"	-0.0616079057776773	5.09302247404534	1.86380365401036	0.178360970595339	0.307622572880725
"ENSMUSG00000087396"	0.103991946239543	2.40373740083893	1.86346615695328	0.178399565429102	0.30763528957957
"ENSMUSG00000029430"	-0.0586155690786571	7.20697915930541	1.86345187803658	0.178401198528014	0.30763528957957
"ENSMUSG00000028015"	-0.0909637094652765	4.69331954177632	1.86252099116147	0.178507703558129	0.307790605334046
"ENSMUSG00000080242"	-0.804825378854399	-2.30923041379824	1.86401082231441	0.178535295063958	0.307809838948881
"ENSMUSG00000051977"	-0.164335054899526	1.50269279034207	1.86145257677006	0.178630036359183	0.30794483024012
"ENSMUSG00000054321"	-0.11015416734292	2.06017813912331	1.86035916418752	0.178755334357285	0.308132469303099
"ENSMUSG00000089983"	0.368582229970032	-1.7744199110561	1.85917693137689	0.178890927842303	0.308289869931688
"ENSMUSG00000085925"	0.522075531264881	-1.31604509563678	1.85917585636056	0.178891051194326	0.308289869931688
"ENSMUSG00000001943"	0.17344807618651	1.04691832763422	1.85913243746814	0.178896033350118	0.308289869931688
"ENSMUSG00000042271"	0.0761089948971643	4.68750810164558	1.85879581023812	0.178934665651121	0.308328071737996
"ENSMUSG00000037493"	-0.0778076167702053	4.06423993012244	1.85703254332345	0.179137184892684	0.308648639385895
"ENSMUSG00000104569"	0.360043140125384	-1.70538286845449	1.85560406121814	0.179301451913026	0.308892210747192
"ENSMUSG00000060938"	-0.0718307526708298	7.17565449089103	1.85551637857632	0.17931154071836	0.308892210747192
"ENSMUSG00000070960"	-3.91132403108229	-2.96976721478185	1.93921235821288	0.179332517329651	0.308899931202389
"ENSMUSG00000075705"	-0.0938183881780582	3.48714319371752	1.85460377851779	0.179416584887726	0.309016314282392
"ENSMUSG00000070814"	-0.0691764988779153	4.01459491992503	1.85441026423084	0.17943886858893	0.309026272950606
"ENSMUSG00000051439"	0.181332429993287	0.4197084042725	1.85424462723961	0.179457944750783	0.309030706330843
"ENSMUSG00000021464"	-0.240626089157225	-0.215925358414901	1.85330498223995	0.179566207790744	0.309188706629023
"ENSMUSG00000021098"	-0.145317144657182	4.75315176713435	1.85921535712361	0.179706156925397	0.309401232025551
"ENSMUSG00000115317"	-0.151460852838818	1.26025931941708	1.85178265827964	0.179741769830603	0.309434098512383
"ENSMUSG00000045991"	0.1593091105017	2.3077627937581	1.85140896468527	0.179791579758313	0.309491397567232
"ENSMUSG00000087107"	0.457906326870595	-1.9155247091814	1.85065204876975	0.179872289195876	0.309589860707273
"ENSMUSG00000095675"	2.50513853320423	-0.562218305834523	1.87459361136007	0.179881843026423	0.309589860707273
"ENSMUSG00000031772"	-0.0961007013715835	4.80328343910301	1.85114783129649	0.179908700471449	0.309607630373904
"ENSMUSG00000101111"	-0.102457168638095	13.1792278442875	1.85204866729053	0.179956359056489	0.309661190485241
"ENSMUSG00000038024"	-0.107606074694934	3.8998945652034	1.8490986876079	0.180065814875273	0.309821069015916
"ENSMUSG00000057236"	-0.0501769608567252	6.67195699317372	1.84521722616452	0.180501265824439	0.310530738123038
"ENSMUSG00000026622"	-0.208703722647227	0.419297990633449	1.84512955462379	0.180511433502825	0.310530738123038
"ENSMUSG00000112409"	-0.829827357704244	-2.44432505035335	1.84536120286303	0.180578160992166	0.310616994663386
"ENSMUSG00000020954"	0.0569495006973884	5.9539475783656	1.84363321474745	0.180685075918518	0.310772356422307
"ENSMUSG00000022119"	-0.0566789070071271	6.00423719154181	1.84274289681687	0.180788486761828	0.310900334489342
"ENSMUSG00000042961"	-0.148164583761929	2.04091812679955	1.84270675070637	0.180792686633681	0.310900334489342
"ENSMUSG00000066760"	-0.109903604815869	2.05168222503854	1.84222417530077	0.180848768907712	0.310953996714806
"ENSMUSG00000022221"	-0.494984957574318	-2.26587920871005	1.84212780077958	0.180859971501994	0.310953996714806
"ENSMUSG00000027983"	-0.0848653376667927	2.90485673558253	1.84200965705661	0.180873705677064	0.310953996714806
"ENSMUSG00000026675"	0.07614351068451	4.59823085017112	1.84148494813369	0.180934717910846	0.311030334341509
"ENSMUSG00000015452"	-0.249809167864621	-0.687251489608525	1.96715073646084	0.180969964045411	0.311062369589574
"ENSMUSG00000024251"	-0.087162970920972	3.4461568855133	1.84074327676965	0.1810209998506	0.311106014059147
"ENSMUSG00000023089"	-0.10145711238942	5.60402879989429	1.8440493708369	0.18102858093675	0.311106014059147
"ENSMUSG00000026229"	-0.062404938058839	6.86995546120924	1.84050137643142	0.18104915176343	0.311112815661017
"ENSMUSG00000035062"	-0.060657908275175	4.28415512097619	1.84030205445646	0.18107235239266	0.311124134623115
"ENSMUSG00000002265"	-0.0848632520221507	8.52527839235038	1.84083996220011	0.181108341152024	0.31115742245449
"ENSMUSG00000040093"	-0.12425151756327	2.11683356368783	1.83907190642545	0.181215617024273	0.311264538634124
"ENSMUSG00000014769"	-0.0571649797096905	6.44582289677176	1.83895658704672	0.181229054169141	0.311264538634124
"ENSMUSG00000025576"	-0.0794539742322209	7.85397376832615	1.83888816609616	0.181256582617027	0.311264538634124
"ENSMUSG00000058230"	0.0850547986497599	7.80878618030838	1.83974362007644	0.181266031675132	0.311264538634124
"ENSMUSG00000118608"	-0.312849630238406	1.65116896053449	1.84598748473315	0.18126699100139	0.311264538634124
"ENSMUSG00000025078"	-0.0675152156345194	4.41309420497268	1.8386016881241	0.181270414820514	0.311264538634124
"ENSMUSG00000020923"	0.0574930175671178	7.00536042430973	1.83807108003996	0.18133227389495	0.311342210803221
"ENSMUSG00000097330"	0.162336428398203	0.812559699036153	1.83749111718027	0.181399915507033	0.311384000186894
"ENSMUSG00000005142"	-0.059196107620176	5.40984518086281	1.83746167533662	0.181403350136215	0.311384000186894
"ENSMUSG00000114707"	-0.535886581283728	-1.92322105103217	1.8374347133029	0.18140649554328	0.311384000186894
"ENSMUSG00000025261"	0.0660542914942989	8.67312052236366	1.83523502000915	0.181663331504243	0.311796279816694
"ENSMUSG00000005611"	0.168357706182843	1.37643898922646	1.83482720444963	0.181710995467442	0.311849506242557
"ENSMUSG00000100241"	0.425966583306464	-0.264810717197642	1.83496656129474	0.181864179976322	0.312083798993548
"ENSMUSG00000028969"	-0.0583208350091378	6.46569201365469	1.83261437658984	0.181969881769147	0.312236574664726
"ENSMUSG00000033857"	-0.0949239342158364	2.8826615766968	1.83166077700521	0.182081581779813	0.312399613558457
"ENSMUSG00000034639"	-0.0950301972258136	2.3923122412001	1.83067736032611	0.182196859784745	0.312567205443169
"ENSMUSG00000026163"	0.0870438736742364	7.86314043345659	1.83200566076272	0.182212643873716	0.312567205443169
"ENSMUSG00000002948"	-0.0473577012677474	6.06958863303435	1.83001943496114	0.182274031502367	0.312643871399966
"ENSMUSG00000109080"	-0.354804065395481	-1.87600807869327	1.82831071452309	0.182474638378863	0.312959295990563
"ENSMUSG00000029337"	0.182268259040874	0.918614040278366	1.82812414288907	0.182496558116998	0.312968227459435
"ENSMUSG00000029755"	-0.171387909587223	1.95588713578657	1.8261298802641	0.182731053699046	0.313341675910817
"ENSMUSG00000030701"	-0.0721681155814469	6.83785959958772	1.82500567885929	0.182863400948612	0.313539911148568
"ENSMUSG00000017548"	0.0658718094326918	5.1489032295447	1.82472646531933	0.182896289190751	0.313567592023729
"ENSMUSG00000028331"	0.126164714901976	1.29405612532008	1.8244787050245	0.182925478481783	0.313588926723577
"ENSMUSG00000031790"	-0.0660108773165711	4.06624502502062	1.82344387235824	0.183047454747661	0.31374799356046
"ENSMUSG00000029433"	0.0718062867073412	4.9784875970722	1.82340724066083	0.18305177431738	0.31374799356046
"ENSMUSG00000097577"	-0.167547532717749	0.15099427696932	2.09613602105919	0.18312349978134	0.313842205582974
"ENSMUSG00000040035"	0.0694288358665128	8.36639880343019	1.82150223911487	0.183276577211643	0.314075810893341
"ENSMUSG00000042029"	-0.0949512786277512	2.45209291719638	1.82100812082705	0.18333494009404	0.314147078702635
"ENSMUSG00000071893"	-0.535704153297118	-2.1695153920641	1.81931717158684	0.183534834277886	0.314460827220675
"ENSMUSG00000018593"	0.0679308579070696	7.74201009545571	1.81861253852652	0.183618208435277	0.314574896108996
"ENSMUSG00000058355"	0.0537441520709338	6.7535785924918	1.81842417135649	0.183640504199726	0.314584314137236
"ENSMUSG00000104279"	-0.168565287437067	0.825965704103417	1.81754195032228	0.183744969699093	0.314728035363959
"ENSMUSG00000116461"	-1.72192888740256	-2.21024163897717	1.82746079852404	0.183758014560236	0.314728035363959
"ENSMUSG00000021638"	0.109276101140862	3.01548355703193	1.81614642776356	0.18391036066758	0.314960157679174
"ENSMUSG00000020451"	0.0468768349150178	6.75065452391838	1.81594835342392	0.183933849890109	0.314971580732632
"ENSMUSG00000085442"	0.741407248298061	-2.28460547937555	1.81709230927189	0.183950705880426	0.314971643871512
"ENSMUSG00000078498"	0.363390561939139	-0.838028461510419	1.81502931167728	0.184042883862355	0.315100666126378
"ENSMUSG00000039153"	0.103168167719793	3.67874001433555	1.81467978665562	0.184084371268175	0.315142885157611
"ENSMUSG00000032411"	0.0532201670244158	5.13969146387678	1.81351356959171	0.184222877741619	0.315351172894634
"ENSMUSG00000034880"	-0.0959698668693649	3.20853811156831	1.8117294308759	0.184435012202584	0.315667208461322
"ENSMUSG00000029229"	-0.0667366837584425	3.71854223573756	1.81167731674418	0.184441212953692	0.315667208461322
"ENSMUSG00000086938"	0.192184725667122	0.657439765197798	1.81141941593939	0.184471902692906	0.315690882000371
"ENSMUSG00000058470"	-0.425309350810377	-2.13622749943229	1.81085799979485	0.184538731246464	0.315776390721174
"ENSMUSG00000104222"	0.481589948650733	-1.98409164087797	1.81064614346553	0.184563957200155	0.315790701369329
"ENSMUSG00000028010"	-0.10316949203797	3.417214521579	1.81036189437264	0.184597809486072	0.315798272738859
"ENSMUSG00000097926"	0.226209595055365	-0.557636058789201	1.81025774688286	0.184610214650211	0.315798272738859
"ENSMUSG00000023206"	-0.114456892390478	2.05633009279785	1.81018422903366	0.184618972069474	0.315798272738859
"ENSMUSG00000027893"	0.0358179815007643	8.54620525669761	1.80987280507235	0.184656074264045	0.315828833644985
"ENSMUSG00000022749"	-0.0504262431461181	5.35187064095174	1.80964066079829	0.184683737070805	0.315828833644985
"ENSMUSG00000107476"	-0.0791886070525014	3.57996898380092	1.80960964820748	0.18468743297091	0.315828833644985
"ENSMUSG00000035355"	-0.0810010476612617	4.26798917144973	1.80906734674817	0.184752075541337	0.315910529461525
"ENSMUSG00000033952"	-0.244663109129997	0.231233109989257	1.8073519243345	0.184956732137704	0.31621936393325
"ENSMUSG00000086308"	-0.140597441234723	1.11057141107344	1.80720555318234	0.184974207287079	0.31621936393325
"ENSMUSG00000115148"	-0.315945790105163	0.281828063097501	1.8087788846572	0.184983346605903	0.31621936393325
"ENSMUSG00000110040"	1.17956982650501	2.14490523559821	1.81593239983589	0.18516735442929	0.316505024315198
"ENSMUSG00000021871"	-0.235712595039313	1.86265543411177	1.80802404492037	0.185409092836216	0.316889301957088
"ENSMUSG00000046230"	0.0752382821964092	5.77592421820707	1.80195384230711	0.185602508657591	0.317145500463205
"ENSMUSG00000047554"	0.0619744918723848	5.40569103513236	1.80184928658295	0.185615043231634	0.317145500463205
"ENSMUSG00000060708"	0.0909758187492035	2.68904969669977	1.80180531519875	0.185620315004941	0.317145500463205
"ENSMUSG00000112530"	0.199810239067805	1.33526371398721	1.80175178454023	0.185626733090041	0.317145500463205
"ENSMUSG00000046991"	-0.174776490656854	0.645073969585175	1.80156293061165	0.185649377938615	0.317155254575483
"ENSMUSG00000093594"	-0.336172661706323	-1.04493834116017	1.80080215811795	0.18574063299444	0.317282206885605
"ENSMUSG00000027860"	0.113913243171193	1.88927331394219	1.80034449856094	0.185795555247663	0.317347077993705
"ENSMUSG00000086728"	0.23521964635204	-0.378557139064434	1.80015250652769	0.185818601357493	0.317357496363135
"ENSMUSG00000095199"	0.200687309593713	1.73319873620346	1.80131603043466	0.185844096493711	0.317372095115605
"ENSMUSG00000087535"	-0.188801530665146	0.717926922770593	1.79979353529289	0.185861700257664	0.317373216077805
"ENSMUSG00000030125"	0.291448400872156	-0.223518519803955	1.7994625138295	0.185901454004121	0.317412156193944
"ENSMUSG00000097393"	0.269823704078637	-1.09815868287617	1.79895200520663	0.185962782980137	0.317487923864439
"ENSMUSG00000060268"	-0.415988943318862	-2.15570369243535	1.79858626479976	0.186006735331378	0.317534013906172
"ENSMUSG00000046714"	0.391360914534264	-0.0642669420661465	1.80254465481333	0.186077453492639	0.317625783570928
"ENSMUSG00000021238"	-0.0734607728888411	5.50554973023185	1.79582229321625	0.186339292530634	0.318043741452896
"ENSMUSG00000059278"	-0.0877898422855489	4.05626473576333	1.79471170255364	0.18647311685273	0.318243147662542
